Census_Block_Groups.ObjectID,Master Address File / Topologically Integrated Geographic Encoding and Referencing (MAF/TIGER) Feature Class Code,Master Address File / Topologically Integrated Geographic Encoding and Referencing (MAF/TIGER) Object  Identifier,Geographic Identifier,State Federal Information Processing Series (FIPS) codes,County Federal Information Processing Series (FIPS) Code,Tract Code,Block Group Code,Base Geographic Name,Block Group Name,Legal/Statistical Area Description Code,Functional Status,Land Area (Square Meters),Water Area (Square Meters),Centroid Latitude,Centroid Longitude,Internal Point Latitude,Internal Point Longitude,Census_Block_Groups.SHAPE_Length,Census_Block_Groups.SHAPE_Area,Census_Block_Groups.Population_Density,Population_Density,allegheny_county_acs_2024_block_groups.OBJECTID,NAME,B01003_001E,B01002_001E,B01001_020E,B01001_021E,B01001_022E,B01001_023E,B01001_024E,B01001_025E,B01001_044E,B01001_045E,B01001_046E,B01001_047E,B01001_048E,B01001_049E,B17001_001E,B17001_002E,B25044_001E,B25044_003E,B25044_010E,state,county,tract,block group,Population,Population over 65,Median Age,Poverty Population,Household in total,Household with no vehicle,Population Percentage over 65,Poverty Population Rate,Household No Vehicle Rate,GEO_ID
6727,G5030,208903717072385,420031014002,42,003,101400,2,2,Block Group 2,BG,S,115857,0,+40.4844952,-079.9284287,+40.4844952,-079.9284287,1876.318304,200491.5307,0.003754629,0.003754629,73,Block Group 2; Census Tract 1014; Allegheny County; Pennsylvania,435,35.5,0,11,0,10,0,0,0,30,0,0,0,0,,,180,11,14,42,3,101400,2,435,51,36,,180,25,11.72413793,,0.138888889,420031014002
211098,G5030,2089015692404221,420031115003,42,003,111500,3,3,Block Group 3,BG,S,279202,0,+40.4612535,-079.9188322,+40.4612535,-079.9188322,2819.723898,482820.7327,0.003420463,0.003420463,96,Block Group 3; Census Tract 1115; Allegheny County; Pennsylvania,955,30.9,0,12,0,6,8,0,0,0,17,0,15,0,,,415,3,165,42,3,111500,3,955,58,31,,415,168,6.073298429,,0.404819277,420031115003
211099,G5030,2089015692404230,420031209002,42,003,120900,2,2,Block Group 2,BG,S,715701,0,+40.4603743,-079.9131344,+40.4603743,-079.9131344,5746.539869,1237643.372,0.001444737,0.001444737,100,Block Group 2; Census Tract 1209; Allegheny County; Pennsylvania,1034,47.1,13,15,29,16,27,10,11,35,32,6,20,84,,,424,12,148,42,3,120900,2,1034,298,47,,424,160,28.82011605,,0.377358491,420031209002
211100,G5030,2089015692404232,420031209001,42,003,120900,1,1,Block Group 1,BG,S,437417,0,+40.4653377,-079.9104505,+40.4653377,-079.9104505,3843.878598,756514.8997,0.001003619,0.001003619,99,Block Group 1; Census Tract 1209; Allegheny County; Pennsylvania,439,40.8,0,0,6,8,0,0,0,21,41,5,10,3,,,173,6,30,42,3,120900,1,439,94,41,,173,36,21.41230068,,0.208092486,420031209001
211101,G5030,2089015692404233,420031307003,42,003,130700,3,3,Block Group 3,BG,S,505613,0,+40.4594972,-079.9038890,+40.4594972,-079.9038890,3969.540145,874320.9821,0.0010779,0.0010779,107,Block Group 3; Census Tract 1307; Allegheny County; Pennsylvania,545,63.3,14,0,1,66,5,9,19,4,48,36,30,5,,,343,0,84,42,3,130700,3,545,237,63,,343,84,43.48623853,,0.244897959,420031307003
211102,G5030,2089015692404239,420031412003,42,003,141200,3,3,Block Group 3,BG,S,381048,0,+40.4479173,-079.9064847,+40.4479173,-079.9064847,3482.882876,658686.7672,0.003852533,0.003852533,132,Block Group 3; Census Tract 1412; Allegheny County; Pennsylvania,1468,40.7,30,57,18,61,33,18,17,20,43,19,9,0,,,622,17,12,42,3,141200,3,1468,325,41,,622,29,22.13896458,,0.046623794,420031412003
211103,G5030,2089015692404241,420031307002,42,003,130700,2,2,Block Group 2,BG,S,325328,0,+40.4611934,-079.8953453,+40.4629778,-079.8979300,5417.133633,562591.4552,0.002013353,0.002013353,106,Block Group 2; Census Tract 1307; Allegheny County; Pennsylvania,655,38.9,0,7,53,0,0,5,15,25,52,27,5,10,,,295,14,59,42,3,130700,2,655,199,39,,295,73,30.38167939,,0.247457627,420031307002
211104,G5030,2089015692404242,420031308002,42,003,130800,2,2,Block Group 2,BG,S,366708,0,+40.4555590,-079.8975931,+40.4555590,-079.8975931,4455.823027,634045.4572,0.002456996,0.002456996,109,Block Group 2; Census Tract 1308; Allegheny County; Pennsylvania,901,24.8,0,0,0,14,0,10,0,0,0,68,29,5,,,407,10,158,42,3,130800,2,901,126,25,,407,168,13.98446171,,0.412776413,420031308002
211105,G5030,2089015692404244,420031308003,42,003,130800,3,3,Block Group 3,BG,S,350048,0,+40.4516563,-079.8917689,+40.4516563,-079.8917689,3796.228698,605166.0004,0.001522648,0.001522648,110,Block Group 3; Census Tract 1308; Allegheny County; Pennsylvania,533,13.7,0,0,0,0,0,0,0,0,25,0,0,0,,,146,0,100,42,3,130800,3,533,25,14,,146,100,4.69043152,,0.684931507,420031308003
211106,G5030,2089015692404245,420031307001,42,003,130700,1,1,Block Group 1,BG,S,446582,0,+40.4578356,-079.8838441,+40.4578356,-079.8838441,3635.127547,772201.8766,0.002539287,0.002539287,105,Block Group 1; Census Tract 1307; Allegheny County; Pennsylvania,1134,25.2,0,22,0,0,0,0,5,0,0,0,0,12,,,426,46,188,42,3,130700,1,1134,39,25,,426,234,3.439153439,,0.549295775,420031307001
211107,G5030,2089015692404246,420031308001,42,003,130800,1,1,Block Group 1,BG,S,286042,0,+40.4524232,-079.8876861,+40.4524232,-079.8876861,4230.366871,494523.4814,0.002628985,0.002628985,108,Block Group 1; Census Tract 1308; Allegheny County; Pennsylvania,752,54.1,0,0,36,0,9,0,15,0,54,30,0,0,,,385,19,22,42,3,130800,1,752,144,54,,385,41,19.14893617,,0.106493506,420031308001
211109,G5030,2089015692404249,420030103022,42,003,010302,2,2,Block Group 2,BG,S,312028,0,+40.4370530,-079.9808185,+40.4370530,-079.9808185,3819.44763,539206.5231,0.002579897,0.002579897,3,Block Group 2; Census Tract 103.02; Allegheny County; Pennsylvania,805,33.7,0,41,3,12,0,0,0,0,15,1,8,0,,,329,34,45,42,3,10302,2,805,80,34,,329,79,9.937888199,,0.240121581,420030103022
211110,G5030,2089015692404256,420030103011,42,003,010301,1,1,Block Group 1,BG,S,276653,217524,+40.4343814,-079.9848659,+40.4340503,-079.9864299,5990.133774,853915.9014,0.00670515,0.00670515,1,Block Group 1; Census Tract 103.01; Allegheny County; Pennsylvania,1855,33.8,10,9,16,0,0,0,0,8,0,0,0,0,,,0,0,0,42,3,10301,1,1855,43,34,,0,0,2.318059299,,,420030103011
211111,G5030,2089015692404259,420030406002,42,003,040600,2,2,Block Group 2,BG,S,119849,0,+40.4354562,-079.9528492,+40.4354562,-079.9528492,2087.398585,207100.1489,0.011906649,0.011906649,20,Block Group 2; Census Tract 406; Allegheny County; Pennsylvania,1427,21.3,0,0,0,0,0,0,0,0,0,0,0,0,,,418,0,137,42,3,40600,2,1427,0,21,,418,137,0,,0.327751196,420030406002
214407,G5030,20890321511543,420033206002,42,003,320600,2,2,Block Group 2,BG,S,820404,0,+40.3926832,-080.0036538,+40.3926832,-080.0036538,5298.052121,1415859.617,0.001365181,0.001365181,262,Block Group 2; Census Tract 3206; Allegheny County; Pennsylvania,1120,40.7,10,12,10,26,24,28,9,20,40,43,0,13,,,523,0,4,42,3,320600,2,1120,235,41,,523,4,20.98214286,,0.007648184,420033206002
214408,G5030,20890321511469,420033207001,42,003,320700,1,1,Block Group 1,BG,S,728834,0,+40.3857405,-080.0009070,+40.3857405,-080.0009070,6553.503053,1257573.826,0.002067686,0.002067686,263,Block Group 1; Census Tract 3207; Allegheny County; Pennsylvania,1507,34.7,6,15,24,8,13,15,17,16,60,28,6,26,,,570,8,8,42,3,320700,1,1507,234,35,,570,16,15.52753816,,0.028070175,420033207001
215313,G5030,20890321519575,420031014003,42,003,101400,3,3,Block Group 3,BG,S,129931,0,+40.4750326,-079.9299701,+40.4750326,-079.9299701,1985.510943,224784.5056,0.005579885,0.005579885,74,Block Group 3; Census Tract 1014; Allegheny County; Pennsylvania,725,39,13,0,10,14,0,0,23,9,20,25,8,0,,,330,9,9,42,3,101400,3,725,122,39,,330,18,16.82758621,,0.054545455,420031014003
215325,G5030,20890321500364,420034885002,42,003,488500,2,2,Block Group 2,BG,S,6880144,0,+40.3593071,-079.9333997,+40.3593071,-079.9333997,19226.50636,11862186.71,0.000148979,0.000148979,745,Block Group 2; Census Tract 4885; Allegheny County; Pennsylvania,1025,54.7,21,11,46,6,0,0,10,6,6,15,7,29,,,551,28,24,42,3,488500,2,1025,157,55,,551,52,15.31707317,,0.094373866,420034885002
215331,G5030,20890321538728,420032703002,42,003,270300,2,2,Block Group 2,BG,S,206316,0,+40.4769108,-080.0397176,+40.4769108,-080.0397176,3264.914445,356950.3549,0.006092596,0.006092596,227,Block Group 2; Census Tract 2703; Allegheny County; Pennsylvania,1257,33.5,2,0,60,3,0,0,5,10,8,5,2,13,,,459,10,174,42,3,270300,2,1257,108,34,,459,184,8.591885442,,0.40087146,420032703002
220380,G5030,20890321510757,420032904001,42,003,290400,1,1,Block Group 1,BG,S,540725,0,+40.3870375,-079.9882730,+40.3870375,-079.9882730,7319.991422,933039.4464,0.002733367,0.002733367,247,Block Group 1; Census Tract 2904; Allegheny County; Pennsylvania,1478,39.5,36,37,38,19,9,0,0,0,46,20,9,16,,,673,18,75,42,3,290400,1,1478,230,40,,673,93,15.56156969,,0.138187221,420032904001
220381,G5030,20890321510717,420032904002,42,003,290400,2,2,Block Group 2,BG,S,516456,0,+40.3877403,-079.9814709,+40.3877403,-079.9814709,5374.665654,891178.1801,0.00206794,0.00206794,248,Block Group 2; Census Tract 2904; Allegheny County; Pennsylvania,1068,34.8,48,10,22,20,0,0,8,28,51,23,0,0,,,550,11,53,42,3,290400,2,1068,210,35,,550,64,19.66292135,,0.116363636,420032904002
221023,G5030,20890321523387,420031106001,42,003,110600,1,1,Block Group 1,BG,S,273962,0,+40.4715213,-079.9137557,+40.4715213,-079.9137557,3294.936691,473903.5664,0.002642702,0.002642702,85,Block Group 1; Census Tract 1106; Allegheny County; Pennsylvania,724,51.1,0,28,44,8,10,0,2,29,18,42,0,19,,,359,28,6,42,3,110600,1,724,200,51,,359,34,27.62430939,,0.094707521,420031106001
221105,G5030,20890321496708,420031920005,42,003,192000,5,5,Block Group 5,BG,S,163611,0,+40.4084166,-080.0236010,+40.4084166,-080.0236010,2832.420893,282495.0105,0.001656368,0.001656368,196,Block Group 5; Census Tract 1920; Allegheny County; Pennsylvania,271,43.6,0,15,10,0,0,0,8,0,11,9,0,0,,,166,9,0,42,3,192000,5,271,53,44,,166,9,19.55719557,,0.054216867,420031920005
221138,G5030,208903717071438,420034804002,42,003,480400,2,2,Block Group 2,BG,S,1308725,0,+40.3808541,-079.9460691,+40.3808541,-079.9460691,8917.945956,2257831.924,0.000731246,0.000731246,704,Block Group 2; Census Tract 4804; Allegheny County; Pennsylvania,957,52.1,0,46,57,25,0,0,59,80,53,14,0,0,,,419,0,0,42,3,480400,2,957,334,52,,419,0,34.90073145,,0,420034804002
227196,G5030,208903717072643,420035620001,42,003,562000,1,1,Block Group 1,BG,S,84568,0,+40.4509240,-079.9510070,+40.4509240,-079.9510070,1590.280238,146199.8783,0.011517359,0.011517359,979,Block Group 1; Census Tract 5620; Allegheny County; Pennsylvania,974,27,0,0,0,0,0,20,0,5,0,42,0,56,,,688,0,265,42,3,562000,1,974,123,27,,688,265,12.62833676,,0.385174419,420035620001
227567,G5030,2089015692404337,420033001003,42,003,300100,3,3,Block Group 3,BG,S,140199,0,+40.4128621,-079.9929545,+40.4128621,-079.9929545,3085.925128,242096.3642,0.004871647,0.004871647,253,Block Group 3; Census Tract 3001; Allegheny County; Pennsylvania,683,31.2,50,0,0,0,0,0,0,0,0,59,0,0,,,284,0,97,42,3,300100,3,683,109,31,,284,97,15.95900439,,0.341549296,420033001003
227570,G5030,2089015692404310,420031403004,42,003,140300,4,4,Block Group 4,BG,S,95510,0,+40.4395199,-079.9145704,+40.4395199,-079.9145704,1640.279128,165060.5817,0.001287823,0.001287823,119,Block Group 4; Census Tract 1403; Allegheny County; Pennsylvania,123,28.7,0,0,7,11,0,0,0,0,6,0,0,0,,,48,0,0,42,3,140300,4,123,24,29,,48,0,19.51219512,,0,420031403004
227571,G5030,2089015692404376,420030103021,42,003,010302,1,1,Block Group 1,BG,S,268632,0,+40.4368797,-079.9903769,+40.4368797,-079.9903769,2708.695709,464211.2125,0.014700408,0.014700408,2,Block Group 1; Census Tract 103.02; Allegheny County; Pennsylvania,3949,19.7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,42,3,10302,1,3949,0,20,,0,0,0,,,420030103021
227572,G5030,2089015692404381,420030305003,42,003,030500,3,3,Block Group 3,BG,S,276594,0,+40.4406854,-079.9891394,+40.4406854,-079.9891394,2918.212565,478024.3331,0.002599478,0.002599478,12,Block Group 3; Census Tract 305; Allegheny County; Pennsylvania,719,30,0,0,0,0,0,21,0,0,10,0,0,21,,,533,0,104,42,3,30500,3,719,52,30,,533,104,7.232267038,,0.195121951,420030305003
227576,G5030,2089015692404441,420033001004,42,003,300100,4,4,Block Group 4,BG,S,121960,0,+40.4109356,-079.9931743,+40.4109356,-079.9931743,2232.48171,210593.2747,0.006051164,0.006051164,254,Block Group 4; Census Tract 3001; Allegheny County; Pennsylvania,738,32,0,0,20,1,9,0,0,55,0,7,0,0,,,194,0,11,42,3,300100,4,738,92,32,,194,11,12.46612466,,0.056701031,420033001004
227579,G5030,2089015692404486,420039811002,42,003,981100,2,2,Block Group 2,BG,S,763344,0,+40.4418896,-079.9071734,+40.4418896,-079.9071734,5433.513347,1319301.661,0,0,1059,Block Group 2; Census Tract 9811; Allegheny County; Pennsylvania,0,-666666666,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,42,3,981100,2,0,0,-666666666,,0,0,,,,420039811002
227586,G5030,2089015692404546,420035632011,42,003,563201,1,1,Block Group 1,BG,S,315777,138471,+40.4495512,-079.9981162,+40.4495633,-079.9982749,4131.645715,785264.2558,0.001159046,0.001159046,1004,Block Group 1; Census Tract 5632.01; Allegheny County; Pennsylvania,366,44.9,0,21,8,0,0,8,0,7,0,0,0,0,,,275,0,7,42,3,563201,1,366,44,45,,275,7,12.02185792,,0.025454545,420035632011
227591,G5030,2089015692404629,420032413002,42,003,241300,2,2,Block Group 2,BG,S,488559,0,+40.4611601,-079.9859510,+40.4611601,-079.9859510,5803.535937,844866.6531,0.001956775,0.001956775,205,Block Group 2; Census Tract 2413; Allegheny County; Pennsylvania,956,33.2,0,31,0,0,0,0,0,44,32,0,8,8,,,479,0,51,42,3,241300,2,956,123,33,,479,51,12.86610879,,0.106471816,420032413002
227592,G5030,2089015692404636,420035632022,42,003,563202,2,2,Block Group 2,BG,S,314254,0,+40.4572538,-079.9976496,+40.4572538,-079.9976496,4526.302392,543388.014,0.002972118,0.002972118,1006,Block Group 2; Census Tract 5632.02; Allegheny County; Pennsylvania,934,39.3,17,0,34,0,9,10,9,6,11,0,0,24,,,522,16,72,42,3,563202,2,934,120,39,,522,88,12.84796574,,0.168582375,420035632022
227593,G5030,2089015692404646,420035632021,42,003,563202,1,1,Block Group 1,BG,S,295079,0,+40.4535044,-079.9979401,+40.4535044,-079.9979401,3256.912564,510158.2577,0.003388923,0.003388923,1005,Block Group 1; Census Tract 5632.02; Allegheny County; Pennsylvania,1000,55.5,25,13,8,65,0,19,54,0,27,16,0,2,,,722,10,390,42,3,563202,1,1000,229,56,,722,400,22.9,,0.55401662,420035632021
227594,G5030,2089015692404691,420035652003,42,003,565200,3,3,Block Group 3,BG,S,561617,0,+40.4599498,-080.0218806,+40.4599498,-080.0218806,4698.770798,971173.1528,0.001349674,0.001349674,1046,Block Group 3; Census Tract 5652; Allegheny County; Pennsylvania,758,51.2,3,11,5,0,33,7,3,0,0,0,0,0,,,365,0,251,42,3,565200,3,758,62,51,,365,251,8.179419525,,0.687671233,420035652003
227595,G5030,2089015692404723,420035651001,42,003,565100,1,1,Block Group 1,BG,S,672618,0,+40.4569397,-080.0110035,+40.4569397,-080.0110035,5782.530157,1163020.272,0.00445275,0.00445275,1043,Block Group 1; Census Tract 5651; Allegheny County; Pennsylvania,2995,36.7,26,54,18,21,19,25,49,56,53,50,22,39,,,1553,26,373,42,3,565100,1,2995,432,37,,1553,399,14.42404007,,0.256922086,420035651001
227596,G5030,2089015692404739,420032413001,42,003,241300,1,1,Block Group 1,BG,S,725791,327615,+40.4627811,-079.9810778,+40.4655552,-079.9771792,8730.756387,1821752.624,0.002617834,0.002617834,204,Block Group 1; Census Tract 2413; Allegheny County; Pennsylvania,1900,35.5,77,0,7,8,9,0,8,47,15,17,25,0,,,1031,82,127,42,3,241300,1,1900,213,36,,1031,209,11.21052632,,0.20271581,420032413001
227597,G5030,2089015692404747,420032613002,42,003,261300,2,2,Block Group 2,BG,S,1144597,0,+40.4919496,-080.0082473,+40.4919496,-080.0082473,8343.49334,1981160.576,0.001043162,0.001043162,214,Block Group 2; Census Tract 2613; Allegheny County; Pennsylvania,1194,34.7,32,50,3,38,8,0,52,22,17,30,13,1,,,617,0,155,42,3,261300,2,1194,266,35,,617,155,22.27805695,,0.251215559,420032613002
227598,G5030,2089015692404752,420035652002,42,003,565200,2,2,Block Group 2,BG,S,360221,0,+40.4578698,-080.0264608,+40.4578698,-080.0264608,3650.408149,622870.1232,0.001360276,0.001360276,1045,Block Group 2; Census Tract 5652; Allegheny County; Pennsylvania,490,40.8,0,0,0,0,0,0,0,0,36,17,25,0,,,229,0,33,42,3,565200,2,490,78,41,,229,33,15.91836735,,0.144104803,420035652002
227601,G5030,2089015692404776,420032613001,42,003,261300,1,1,Block Group 1,BG,S,812645,0,+40.4776345,-080.0025959,+40.4776345,-080.0025959,5558.408721,1405991.8,0.001994721,0.001994721,213,Block Group 1; Census Tract 2613; Allegheny County; Pennsylvania,1621,19,0,0,20,0,0,0,0,8,0,0,22,0,,,374,22,170,42,3,261300,1,1621,50,19,,374,192,3.084515731,,0.513368984,420032613001
227602,G5030,2089015692404779,420032716001,42,003,271600,1,1,Block Group 1,BG,S,659583,0,+40.4750777,-080.0239758,+40.4750777,-080.0239758,6950.811861,1141088.225,0.001171953,0.001171953,231,Block Group 1; Census Tract 2716; Allegheny County; Pennsylvania,773,39.5,0,0,70,0,10,11,35,0,7,51,0,10,,,348,11,60,42,3,271600,1,773,194,40,,348,71,25.09702458,,0.204022989,420032716001
227603,G5030,2089015692404782,420032716003,42,003,271600,3,3,Block Group 3,BG,S,388517,0,+40.4716727,-080.0340732,+40.4716727,-080.0340732,4836.743309,672065.4069,0.002105442,0.002105442,233,Block Group 3; Census Tract 2716; Allegheny County; Pennsylvania,818,38.9,0,12,12,0,0,0,0,13,21,0,0,0,,,289,11,15,42,3,271600,3,818,58,39,,289,26,7.090464548,,0.089965398,420032716003
227604,G5030,2089015692404786,420032716002,42,003,271600,2,2,Block Group 2,BG,S,346313,0,+40.4706226,-080.0297333,+40.4706226,-080.0297333,5016.212487,599050.4057,0.004761589,0.004761589,232,Block Group 2; Census Tract 2716; Allegheny County; Pennsylvania,1649,32.5,13,25,17,0,0,0,13,0,13,0,5,0,,,709,48,317,42,3,271600,2,1649,86,32,,709,365,5.215281989,,0.514809591,420032716002
227605,G5030,2089015692404789,420035652001,42,003,565200,1,1,Block Group 1,BG,S,362753,0,+40.4531526,-080.0236490,+40.4531526,-080.0236490,3240.519217,627158.3933,0.004110235,0.004110235,1044,Block Group 1; Census Tract 5652; Allegheny County; Pennsylvania,1491,32.6,0,28,12,23,0,7,0,8,22,7,8,22,,,732,34,139,42,3,565200,1,1491,137,33,,732,173,9.188464118,,0.236338798,420035652001
227606,G5030,2089015692404793,420032716004,42,003,271600,4,4,Block Group 4,BG,S,395582,0,+40.4654089,-080.0285077,+40.4654089,-080.0285077,3644.533173,684169.6794,0.003114399,0.003114399,234,Block Group 4; Census Tract 2716; Allegheny County; Pennsylvania,1232,51.9,34,10,32,27,0,0,17,26,43,0,7,14,,,806,160,40,42,3,271600,4,1232,210,52,,806,200,17.04545455,,0.248138958,420032716004
227607,G5030,2089015692404824,420031401003,42,003,140100,3,3,Block Group 3,BG,S,98831,0,+40.4388203,-079.9375232,+40.4388203,-079.9375232,2345.866611,170797.1012,0,0,113,Block Group 3; Census Tract 1401; Allegheny County; Pennsylvania,0,-666666666,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,42,3,140100,3,0,0,-666666666,,0,0,,,,420031401003
227608,G5030,2089015692404845,420031412002,42,003,141200,2,2,Block Group 2,BG,S,721349,0,+40.4412558,-079.8973449,+40.4412558,-079.8973449,8360.193794,1246698.709,0.003769327,0.003769327,131,Block Group 2; Census Tract 1412; Allegheny County; Pennsylvania,2719,43.9,27,43,119,69,34,36,51,48,106,34,36,0,,,1201,0,57,42,3,141200,2,2719,603,44,,1201,57,22.17727106,,0.04746045,420031412002
227609,G5030,2089015692404853,420035648002,42,003,564800,2,2,Block Group 2,BG,S,397421,0,+40.4461761,-079.8824181,+40.4461761,-079.8824181,3329.799779,686957.124,0.002111111,0.002111111,1042,Block Group 2; Census Tract 5648; Allegheny County; Pennsylvania,839,56.1,19,8,2,100,6,7,0,10,37,23,21,28,,,431,37,132,42,3,564800,2,839,261,56,,431,169,31.10846246,,0.392111369,420035648002
227610,G5030,2089015692404859,420031306002,42,003,130600,2,2,Block Group 2,BG,S,697628,0,+40.4531733,-079.8715773,+40.4531733,-079.8715773,4368.873761,1206120.695,0.005232015,0.005232015,104,Block Group 2; Census Tract 1306; Allegheny County; Pennsylvania,3650,19.1,0,60,5,12,20,31,38,13,87,0,27,0,,,999,38,277,42,3,130600,2,3650,293,19,,999,315,8.02739726,,0.315315315,420031306002
227732,G5030,20890321538601,420032708002,42,003,270800,2,2,Block Group 2,BG,S,316228,0,+40.4811678,-080.0308312,+40.4811678,-080.0308312,4997.415984,547178.1392,0.004000278,0.004000278,229,Block Group 2; Census Tract 2708; Allegheny County; Pennsylvania,1265,38.3,0,29,11,19,42,7,8,23,25,24,11,7,,,574,20,40,42,3,270800,2,1265,206,38,,574,60,16.28458498,,0.104529617,420032708002
227766,G5030,20890321510418,420032902005,42,003,290200,5,5,Block Group 5,BG,S,252424,0,+40.4039314,-079.9878786,+40.4039314,-079.9878786,3381.402062,435783.1675,0.00421513,0.00421513,246,Block Group 5; Census Tract 2902; Allegheny County; Pennsylvania,1064,29,0,13,16,23,0,11,0,7,39,35,0,30,,,384,9,41,42,3,290200,5,1064,174,29,,384,50,16.35338346,,0.130208333,420032902005
227767,G5030,20890321511199,420033102001,42,003,310200,1,1,Block Group 1,BG,S,287155,0,+40.3771375,-079.9121893,+40.3771375,-079.9121893,3592.41715,495343.1693,0.002573523,0.002573523,256,Block Group 1; Census Tract 3102; Allegheny County; Pennsylvania,739,38.8,7,10,14,7,8,12,0,0,7,16,20,0,,,236,0,0,42,3,310200,1,739,101,39,,236,0,13.66711773,,0,420033102001
227768,G5030,20890321511165,420033102002,42,003,310200,2,2,Block Group 2,BG,S,1207870,0,+40.3673204,-079.9101641,+40.3673204,-079.9101641,7645.890978,2082996.283,0.001351967,0.001351967,257,Block Group 2; Census Tract 3102; Allegheny County; Pennsylvania,1633,54.3,0,59,33,55,24,0,27,18,89,41,32,66,,,751,40,16,42,3,310200,2,1633,444,54,,751,56,27.18922229,,0.074567244,420033102002
227788,G5030,20890321511356,420033204001,42,003,320400,1,1,Block Group 1,BG,S,487714,0,+40.3813304,-079.9903236,+40.3813304,-079.9903236,4058.858232,841421.9059,0.001488577,0.001488577,259,Block Group 1; Census Tract 3204; Allegheny County; Pennsylvania,726,52.1,8,9,49,9,7,8,8,23,59,26,0,20,,,302,8,0,42,3,320400,1,726,226,52,,302,8,31.12947658,,0.026490066,420033204001
227789,G5030,20890321511392,420033204002,42,003,320400,2,2,Block Group 2,BG,S,365140,0,+40.3892312,-079.9943405,+40.3892312,-079.9943405,4721.558175,630104.4525,0.003059101,0.003059101,260,Block Group 2; Census Tract 3204; Allegheny County; Pennsylvania,1117,46.9,20,24,35,16,0,0,9,46,29,21,10,16,,,593,31,19,42,3,320400,2,1117,226,47,,593,50,20.23276634,,0.084317032,420033204002
227790,G5030,20890321511428,420033206001,42,003,320600,1,1,Block Group 1,BG,S,659242,0,+40.3971367,-080.0068195,+40.3971367,-080.0068195,6142.326898,1137880.466,0.001733809,0.001733809,261,Block Group 1; Census Tract 3206; Allegheny County; Pennsylvania,1143,41.4,11,0,17,13,0,8,5,45,14,16,0,21,,,496,32,37,42,3,320600,1,1143,150,41,,496,69,13.12335958,,0.139112903,420033206001
231713,G5030,208903717071521,420030404002,42,003,040400,2,2,Block Group 2,BG,S,122176,0,+40.4482769,-079.9500083,+40.4482769,-079.9500083,1861.242838,211199.9504,0.009371726,0.009371726,16,Block Group 2; Census Tract 404; Allegheny County; Pennsylvania,1145,60.6,20,6,46,24,51,26,0,26,98,107,121,42,,,768,161,146,42,3,40400,2,1145,567,61,,768,307,49.51965066,,0.399739583,420030404002
231961,G5030,20890321508932,420031915001,42,003,191500,1,1,Block Group 1,BG,S,527553,0,+40.4191627,-080.0118317,+40.4186565,-080.0109810,7526.938135,911161.2929,0.000684291,0.000684291,173,Block Group 1; Census Tract 1915; Allegheny County; Pennsylvania,361,31.2,7,11,0,11,0,0,4,19,15,0,2,0,,,197,0,0,42,3,191500,1,361,69,31,,197,0,19.11357341,,0,420031915001
231962,G5030,20890321509008,420031916001,42,003,191600,1,1,Block Group 1,BG,S,1164023,0,+40.4219915,-080.0243366,+40.4219915,-080.0243366,6677.783648,2010623.878,0.000693285,0.000693285,175,Block Group 1; Census Tract 1916; Allegheny County; Pennsylvania,807,60.4,0,9,9,19,0,103,13,38,28,38,8,104,,,418,66,0,42,3,191600,1,807,369,60,,418,66,45.72490706,,0.157894737,420031916001
233501,G5030,20890321503609,420035604002,42,003,560400,2,2,Block Group 2,BG,S,138225,0,+40.4417228,-079.8905826,+40.4417228,-079.8905826,2455.5775,238895.387,0.005519986,0.005519986,967,Block Group 2; Census Tract 5604; Allegheny County; Pennsylvania,763,35.4,2,0,7,45,0,3,7,0,27,7,33,4,,,488,4,191,42,3,560400,2,763,135,35,,488,195,17.69331586,,0.399590164,420035604002
233570,G5030,208903717072576,420030409003,42,003,040900,3,3,Block Group 3,BG,S,253499,0,+40.4308074,-079.9518013,+40.4308074,-079.9518013,2922.184213,437983.0189,0.003278119,0.003278119,23,Block Group 3; Census Tract 409; Allegheny County; Pennsylvania,831,22.5,0,22,0,0,13,0,0,18,0,0,13,0,,,369,0,117,42,3,40900,3,831,66,22,,369,117,7.942238267,,0.317073171,420030409003
237970,G5030,208903717071523,420039803001,42,003,980300,1,1,Block Group 1,BG,S,1294127,0,+40.4325503,-079.9057229,+40.4325503,-079.9057229,7186.037029,2236050.582,0,0,1050,Block Group 1; Census Tract 9803; Allegheny County; Pennsylvania,0,-666666666,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,42,3,980300,1,0,0,-666666666,,0,0,,,,420039803001
238616,G5030,20890321509885,420032022002,42,003,202200,2,2,Block Group 2,BG,S,155620,0,+40.4551387,-080.0624096,+40.4551387,-080.0624096,2854.481249,269065.718,0.003347899,0.003347899,198,Block Group 2; Census Tract 2022; Allegheny County; Pennsylvania,521,26.9,0,0,0,0,0,0,0,0,0,0,0,14,,,164,0,109,42,3,202200,2,521,14,27,,164,109,2.687140115,,0.664634146,420032022002
